OBJECTID,Shape,radicado,fecha,hora,dia,periodo,clase,direccion,direccion_enc,cbml,tipo_geocod,gravedad,barrio,comuna,diseno,dia_nombre,mes,mes_nombre,longitud,latitud,x_origen_nacional,y_origen_nacional 
29415,"(4715044.369400001, 2245434.8311)",1597553,2017-09-07 00:00:00,05:20 PM,07,2017,Choque,CR 48 CL 14,CR  048   014  000 00000,1403,Malla vial,SOLO DAÑOS,Villa Carlota,El Poblado,Interseccion,JUEVES   ,09,,-75.57604037,6.21495588,4715044.3694,2245434.8311
29416,"(4715492.584000001, 2250090.3165000044)",1597159,2017-09-07 00:00:00,05:30 PM,07,2017,Caida Ocupante,CL 56 CR 57,CL  056   057  000 00000,1004,Malla vial,HERIDO,El Chagualo,La Candelaria,Lote o Predio,JUEVES   ,09,,-75.57219645,6.25706438,4715492.584,2250090.3165
29417,"(4715677.7909, 2252192.872100001)",1608121,2017-12-02 00:00:00,08:15 AM,02,2017,Caida Ocupante,CR 64 C CL 78,CR  064 C   078  000 00000,0516,Malla vial aproximada: CR 64A-78,HERIDO,Terminal de Transporte,Castilla,Glorieta,SÁBADO   ,12,,-75.57061626,6.27608112,4715677.7909,2252192.8721
29418,"(4716731.348500001, 2250515.7048000004)",1608110,2017-12-02 00:00:00,08:30 AM,02,2017,Choque,CL 64 CR 50,CL  064   050  000 00000,1001,Malla vial,HERIDO,Prado,La Candelaria,Tramo de via,SÁBADO   ,12,,-75.56102329,6.26096493,4716731.3485,2250515.7048
29419,"(4712909.8991, 2247270.5412999988)",1608303,2017-12-02 00:00:00,08:30 AM,02,2017,Choque,CL 30 CR 75,CL  030   075  000 00000,1603,Malla vial,SOLO DAÑOS,Belén,Belén,Tramo de via,SÁBADO   ,12,,-75.59540439,6.23145732,4712909.8991,2247270.5413
29420,"(4711980.9061, 2249417.561400002)",1608193,2017-12-02 00:00:00,08:40 AM,02,2017,Choque,CL 44 CR 82,CL  044   082  000 00000,1204,Malla vial,SOLO DAÑOS,La América,La América,Tramo de via,SÁBADO   ,12,,-75.60389286,6.25082597,4711980.9061,2249417.5614
29421,"(4714923.139200001, 2244227.014300002)",1603457,2017-10-26 00:00:00,08:30 AM,26,2017,Choque,CR 48 CL 1 Sur,CR  048  S 001  000 00000,1422,Malla vial aproximada: CR S 48-2,SOLO DAÑOS,La Aguacatala,El Poblado,Tramo de via,JUEVES   ,10,,-75.57708243,6.20403108,4714923.1392,2244227.0143
29422,"(4713522.1231, 2249253.865099998)",1603454,2017-10-26 00:00:00,08:40 AM,26,2017,Choque,CL 44 CR 70 A,CL  044   070 A  000 00000,1117,Malla vial,SOLO DAÑOS,Florida Nueva,Laureles Estadio,Tramo de via,JUEVES   ,10,,-75.5899616,6.24941488,4713522.1231,2249253.8651
29423,"(4715831.1258000005, 2252157.8620999996)",1603385,2017-10-26 00:00:00,08:45 AM,26,2017,Choque,CR 62 CL 72,CR  062   072  000 00000,0405,Malla vial aproximada: CR 62-73,HERIDO,Moravia,Aranjuez,Tramo de via,JUEVES   ,10,,-75.56922932,6.27577141,4715831.1258,2252157.8621
29424,"(4712836.7215, 2251011.9803)",1603386,2017-10-26 00:00:00,09:20 AM,26,2017,Choque,CR 80 CL 52,CR  080   052  000 00000,1114,Malla vial,HERIDO,Los Colores,Laureles Estadio,Tramo de via,JUEVES   ,10,,-75.5962323,6.26527858,4712836.7215,2251011.9803
29425,"(4716324.960500001, 2249222.9076000024)",1603421,2017-10-26 00:00:00,09:30 AM,26,2017,Choque,CR 46 CL 52,CR  046   052  000 00000,1019,Malla vial,HERIDO,La Candelaria,La Candelaria,Tramo de via,JUEVES   ,10,,-75.56463793,6.24925916,4716324.9605,2249222.9076
29426,"(4715632.9486, 2244870.0012)",1604476,2017-11-03 00:00:00,10:44 AM,03,2017,Choque,CR 43 A CL 9,CR  043 A   009  000 00000,1418,Malla vial,HERIDO,El Poblado,El Poblado,Interseccion,VIERNES  ,11,,-75.57069837,6.20987531,4715632.9486,2244870.0012
29427,"(4716131.716100001, 2249973.1092000008)",1604648,2017-11-03 00:00:00,11:00 AM,03,2017,Volcamiento,CL 57 CR 51 C,CL  057   051 C  000 00000,1005,Malla vial aproximada: CL 57-51,HERIDO,Estación Villa,La Candelaria,Lote o Predio,VIERNES  ,11,,-75.5664169,6.256033,4716131.7161,2249973.1092
29428,"(4715981.059400001, 2248751.007200001)",1604452,2017-11-03 00:00:00,11:00 AM,03,2017,Choque,CR 46 CL 45,CR  046   045  000 00000,1013,Malla vial,HERIDO,Barrio Colón,La Candelaria,Tramo de via,VIERNES  ,11,,-75.56772413,6.24497768,4715981.0594,2248751.0072
29429,"(4715480.9091, 2254955.0168000013)",1604488,2017-11-03 00:00:00,11:00 AM,03,2017,Atropello,CL 103 D CR 74,CL  103 D   074  000 00000,0604,Malla vial,HERIDO,Pedregal,Doce de Octubre,Tramo de via,VIERNES  ,11,,-75.57251791,6.30104401,4715480.9091,2254955.0168
29430,"(4715816.591700001, 2253556.409400001)",1604495,2017-11-03 00:00:00,11:30 AM,03,2017,Caida Ocupante,CR 64 C CL 96,CR  064 C   096  000 00000,0510,Malla vial,HERIDO,Tricentenario,Castilla,Tramo de via,VIERNES  ,11,,-75.56942268,6.2884146,4715816.5917,2253556.4094
29431,"(4700903.936, 2246263.1574000046)",1604534,2017-11-03 00:00:00,11:30 AM,03,2017,Choque,CR 63 CL 75 B,CR  063   075 B  000 00000,,No Ubicada,HERIDO,,,Tramo de via,VIERNES  ,11,,-75.70381587,6.22180566,4700903.936,2246263.1574
29432,"(4714560.760800002, 2243209.0077)",1604493,2017-11-03 00:00:00,11:30 AM,03,2017,Choque,CR 49 CL 12 Sur,CR  049  S 012  000 00000,1423,EPM sin Interior,HERIDO,Santa María de Los Ángeles,El Poblado,Interseccion,VIERNES  ,11,,-75.58031131,6.19481171,4714560.7608,2243209.0077
29433,"(4715332.3224, 2245079.853000002)",1604926,2017-11-03 00:00:00,11:30 AM,03,2017,Choque,CL 10 CR 43 E,CL  010   043 E  000 00000,1419,Malla vial,SOLO DAÑOS,Manila,El Poblado,Tramo de via,VIERNES  ,11,,-75.57342342,6.21175931,4715332.3224,2245079.853
29434,"(4700903.936, 2246263.1574000046)",1604677,2017-11-03 00:00:00,11:40 AM,03,2017,Choque,CR 63 A CL 94 A,CR  063 A   094 A  000 00000,,No Ubicada,SOLO DAÑOS,,,Tramo de via,VIERNES  ,11,,-75.70381587,6.22180566,4700903.936,2246263.1574
29435,"(4716083.578400001, 2248886.7838999983)",1604490,2017-11-03 00:00:00,11:45 AM,03,2017,Atropello,CR 46 CL 47,CR  046   047  000 00000,1019,Malla vial,HERIDO,La Candelaria,La Candelaria,Tramo de via,VIERNES  ,11,,-75.56680391,6.24620972,4716083.5784,2248886.7839
29436,"(4715616.677200001, 2247931.4828999992)",1605189,2017-11-03 00:00:00,11:50 AM,03,2017,Choque,CL 37 CR 46,CL  037   046  000 00000,1013,Malla vial,SOLO DAÑOS,Barrio Colón,La Candelaria,Interseccion,VIERNES  ,11,,-75.57098,6.23755253,4715616.6772,2247931.4829
29437,"(4710830.226000002, 2249880.238900002)",1605293,2017-11-10 00:00:00,07:00 PM,10,2017,Otro,CR 96 CL 43,CR  096   043  000 00000,1208,Malla vial,HERIDO,Campo Alegre,La América,Tramo de via,VIERNES  ,11,,-75.61430926,6.25495714,4710830.226,2249880.2389
29438,"(4719294.3917, 2247435.747300001)",1605292,2017-11-10 00:00:00,07:00 PM,10,2017,Caida Ocupante,CL 52 CR 10,CL  052   010  000 00000,0813,Malla vial,HERIDO,Villatina,Villa Hermosa,Lote o Predio,VIERNES  ,11,,-75.53773219,6.23323179,4719294.3917,2247435.7473
29439,"(4711438.0501, 2245970.0924000014)",1604239,2017-10-30 00:00:00,07:30 AM,30,2017,Choque,CR 84 F CL 8,CR  084 F   008  000 00000,1611,Malla vial,SOLO DAÑOS,Loma de los Bernal,Belén,Tramo de via,LUNES    ,10,,-75.60864308,6.21963507,4711438.0501,2245970.0924
29440,"(4716014.6404, 2250194.5548)",1604139,2017-10-30 00:00:00,07:40 AM,30,2017,Choque,CR 52 CL 59,CR  052   059  000 00000,1003,Malla vial,SOLO DAÑOS,Jesús Nazareno,La Candelaria,Interseccion,LUNES    ,10,,-75.56748443,6.25802986,4716014.6404,2250194.5548
29441,"(4716597.896799999, 2249828.487900004)",1603892,2017-10-30 00:00:00,07:45 AM,30,2017,Choque,CL 58 CR 47,CL  058   047  000 00000,1018,Malla vial,SOLO DAÑOS,Villa Nueva,La Candelaria,Tramo de via,LUNES    ,10,,-75.56219872,6.25474609,4716597.8968,2249828.4879
29442,"(4715938.2033, 2250413.8423999995)",1603894,2017-10-30 00:00:00,08:00 AM,30,2017,Choque,CR 53 CL 61,CR  053   061  000 00000,1003,Malla vial,HERIDO,Jesús Nazareno,La Candelaria,Interseccion,LUNES    ,10,,-75.56818471,6.260009,4715938.2033,2250413.8424
29443,"(4710658.750500001, 2252725.6597000007)",1603825,2017-10-30 00:00:00,08:00 AM,30,2017,Atropello,CL 64 CR 104,CL  064   104  000 00000,6098,Malla vial,HERIDO,Área de Expansión Pajarito,Corregimiento de San Cristóbal,Tramo de via,LUNES    ,10,,-75.61598666,6.28067305,4710658.7505,2252725.6597
29444,"(4714377.164, 2245451.9865000006)",1601739,2017-10-10 00:00:00,06:25 PM,10,2017,Choque,CL 10 CR 52,CL  010   052  000 00000,1507,Malla vial,SOLO DAÑOS,Campo Amor,Guayabal,Glorieta,MARTES   ,10,,-75.58206861,6.21508156,4714377.164,2245451.9865
29445,"(4716625.8374000015, 2247986.4093000013)",1601416,2017-10-10 00:00:00,06:30 PM,10,2017,Caida Ocupante,CR 38 CL 40,CR  038   040  000 00000,0912,Malla vial,HERIDO,El Salvador,Buenos Aires,Lote o Predio,MARTES   ,10,,-75.56186526,6.23809354,4716625.8374,2247986.4093
29446,"(4717069.3274, 2250407.187300002)",1601449,2017-10-10 00:00:00,06:30 PM,10,2017,Otro,CR 46 CL 65,CR  046   065  000 00000,0802,Malla vial,HERIDO,La Mansión,Villa Hermosa,Ciclo Ruta,MARTES   ,10,,-75.55796492,6.25999874,4717069.3274,2250407.1873
29447,"(4717577.751800001, 2247809.022399999)",1601512,2017-10-10 00:00:00,06:35 PM,10,2017,Choque,CL 43 A CR 28,CL  043 A   028  000 00000,0910,Malla vial,SOLO DAÑOS,La Milagrosa,Buenos Aires,Tramo de via,MARTES   ,10,,-75.55325745,6.23653159,4717577.7518,2247809.0224
29448,"(4713140.0945, 2249296.657800004)",1601598,2017-10-10 00:00:00,06:40 PM,10,2017,Caida Ocupante,CR 74 CL 44,CR  074   044  000 00000,1117,Malla vial,HERIDO,Florida Nueva,Laureles Estadio,Interseccion,MARTES   ,10,,-75.59341491,6.24978473,4713140.0945,2249296.6578
29449,"(4712154.5539, 2247269.2342000008)",1599492,2017-09-21 00:00:00,10:16 AM,21,2017,Choque,CR 81 CL 30,CR  081   030  000 00000,1603,Malla vial,SOLO DAÑOS,Belén,Belén,Glorieta,JUEVES   ,09,,-75.60222817,6.23141186,4712154.5539,2247269.2342
29450,"(4716529.4028, 2249003.0873000007)",1599053,2017-09-21 00:00:00,11:00 AM,21,2017,Choque,CR 43 CL 50,CR  043   050  000 00000,1016,Malla vial,SOLO DAÑOS,Boston,La Candelaria,Lote o Predio,JUEVES   ,09,,-75.5627812,6.24728083,4716529.4028,2249003.0873
29451,"(4715828.866400001, 2247620.028300004)",1599079,2017-09-21 00:00:00,11:05 AM,21,2017,Atropello,CL 34 CR 43,CL  034   043  000 00000,1020,Malla vial,HERIDO,San Diego,La Candelaria,Lote o Predio,JUEVES   ,09,,-75.56904929,6.23474612,4715828.8664,2247620.0283
29452,"(4713742.8413, 2249780.7430000007)",1599527,2017-09-21 00:00:00,11:10 AM,21,2017,Choque,CL 48 CR 68,CL  048   068  000 00000,1102,Malla vial,SOLO DAÑOS,Suramericana,Laureles Estadio,Tramo de via,JUEVES   ,09,,-75.58799096,6.25418797,4713742.8413,2249780.743
29453,"(4716389.7478, 2249089.4256000016)",1599004,2017-09-21 00:00:00,11:25 AM,21,2017,Choque,CR 45 CL 50,CR  045   050  000 00000,1019,Malla vial,SOLO DAÑOS,La Candelaria,La Candelaria,Tramo de via,JUEVES   ,09,,-75.56404672,6.24805524,4716389.7478,2249089.4256
29454,"(4710935.279000001, 2250351.7006)",1599112,2017-09-21 00:00:00,11:30 AM,21,2017,Atropello,CR 99 CL 48,CR  099   048  000 00000,1306,Malla vial,HERIDO,La Pradera,San Javier,Interseccion,JUEVES   ,09,,-75.61338136,6.25922405,4710935.279,2250351.7006
29455,"(4717759.673900001, 2250219.0824999996)",1599007,2017-09-21 00:00:00,11:30 AM,21,2017,Choque,CL 66 CR 39 A,CL  066   039 A  000 00000,0801,Malla vial,HERIDO,Villa Hermosa,Villa Hermosa,Tramo de via,JUEVES   ,09,,-75.55171948,6.25832849,4717759.6739,2250219.0825
29456,"(4707783.679600001, 2241036.181300003)",1599118,2017-09-21 00:00:00,11:30 AM,21,2017,Choque,CR 60 CL 55,CR  060   055  000 00000,8000,Malla vial,SOLO DAÑOS,Cabecera San Antonio de Prado,Corregimiento de San Antonio de Prado,Tramo de via,JUEVES   ,09,,-75.64143347,6.17486744,4707783.6796,2241036.1813
29457,"(4715066.4985, 2245675.938600002)",1599128,2017-09-21 00:00:00,11:40 AM,21,2017,Choque,CL 16 CR 48,CL  016   048  000 00000,1403,Malla vial,SOLO DAÑOS,Villa Carlota,El Poblado,Interseccion,JUEVES   ,09,,-75.57585107,6.21713663,4715066.4985,2245675.9386
29458,"(4714901.981700002, 2245319.274000002)",1600494,2017-09-28 00:00:00,08:20 AM,28,2017,Choque,CR 49 CL 10,CR  049   010  000 00000,1419,EPM con Interior,SOLO DAÑOS,Manila,El Poblado,Tramo de via,JUEVES   ,09,,-75.5773216,6.2139049,4714901.9817,2245319.274
29459,"(4714144.4934, 2250167.2376000006)",1600301,2017-09-28 00:00:00,08:25 AM,28,2017,Choque,CL 50 CR 68,CL  050   068  000 00000,1101,Malla vial,SOLO DAÑOS,Carlos E. Restrepo,Laureles Estadio,Tramo de via,JUEVES   ,09,,-75.58437939,6.25769998,4714144.4934,2250167.2376
29460,"(4706851.932000001, 2241124.532900002)",1600010,2017-09-28 00:00:00,08:30 AM,28,2017,Otro,CR 70 CL 52,CR  070   052  000 00000,8000,Malla vial,HERIDO,Cabecera San Antonio de Prado,Corregimiento de San Antonio de Prado,Tramo de via,JUEVES   ,09,,-75.6498537,6.17562428,4706851.932,2241124.5329
29461,"(4712195.28, 2246797.3165000044)",1600009,2017-09-28 00:00:00,08:30 AM,28,2017,Choque,CR 81 CL 25,CR  081   025  000 00000,1614,Malla vial,HERIDO,La Palma,Belén,Interseccion,JUEVES   ,09,,-75.60183922,6.22714732,4712195.28,2246797.3165
29462,"(4714352.375400002, 2248948.6308999993)",1599906,2017-09-28 00:00:00,08:30 AM,28,2017,Choque,CR 63 D CL 42 C,CR  063 D   042 C  000 00000,1105,Malla vial aproximada: CR 63D-42B,SOLO DAÑOS,Los Conquistadores,Laureles Estadio,Tramo de via,JUEVES   ,09,,-75.58244718,6.24669228,4714352.3754,2248948.6309
29463,"(4717202.728300001, 2248610.588899998)",1600006,2017-09-28 00:00:00,08:40 AM,28,2017,Choque,CL 50 CR 36,CL  050   036  000 00000,0906,Malla vial,HERIDO,Barrio Caicedo,Buenos Aires,Interseccion,JUEVES   ,09,,-75.55668074,6.24376195,4717202.7283,2248610.5889
29464,"(4715499.009600001, 2248565.9905999973)",1599952,2017-09-28 00:00:00,08:50 AM,28,2017,Choque,CR 52 CL 43,CR  052   043  000 00000,1011,Malla vial aproximada: CR 52-42,HERIDO,Calle Nueva,La Candelaria,Tramo de via,JUEVES   ,09,,-75.57207105,6.24328372,4715499.0096,2248565.9906
29465,"(4713346.9073, 2247215.1668)",1599916,2017-09-28 00:00:00,08:50 AM,28,2017,Atropello,CR 70 CL 29 A,CR  070   029 A  000 00000,1604,Malla vial,HERIDO,Granada,Belén,Interseccion,JUEVES   ,09,,-75.59145396,6.23097613,4713346.9073,2247215.1668
29466,"(4715984.5912, 2252057.6531000007)",1604824,2017-11-06 00:00:00,04:00 PM,06,2017,Choque,CL 77 CR 56,CL  077   056  000 00000,0405,Malla vial,HERIDO,Moravia,Aranjuez,Tramo de via,LUNES    ,11,,-75.56783831,6.27487226,4715984.5912,2252057.6531
29467,"(4715402.798400001, 2250510.5456000026)",1608480,2017-12-05 00:00:00,06:10 PM,05,2017,Choque,CR 62 CL 61,CR  062   061  000 00000,1004,Malla vial,HERIDO,El Chagualo,La Candelaria,Tramo de via,MARTES   ,12,,-75.57302624,6.26085956,4715402.7984,2250510.5456
29468,"(4711828.962300002, 2245475.4745000023)",1608495,2017-12-05 00:00:00,06:10 PM,05,2017,Choque,CR 80 CL 5,CR  080   005  000 00000,1610,Malla vial aproximada: CR 81-4,HERIDO,El Rincón,Belén,Lote o Predio,MARTES   ,12,,-75.60508964,6.21518093,4711828.9623,2245475.4745
29469,"(4713952.863600001, 2250260.9922)",1608583,2017-12-05 00:00:00,06:10 PM,05,2017,Choque,CL 50 CR 70,CL  050   070  000 00000,1115,Malla vial,SOLO DAÑOS,Cuarta Brigada,Laureles Estadio,Tramo de via,MARTES   ,12,,-75.58611486,6.25853905,4713952.8636,2250260.9922
29470,"(4713952.863600001, 2250260.9922)",1608566,2017-12-05 00:00:00,06:10 PM,05,2017,Choque,CL 50 CR 70,CL  050   070  000 00000,1115,Malla vial,SOLO DAÑOS,Cuarta Brigada,Laureles Estadio,Tramo de via,MARTES   ,12,,-75.58611486,6.25853905,4713952.8636,2250260.9922
29471,"(4715703.1340000015, 2253645.984100001)",1608404,2017-12-05 00:00:00,06:20 PM,05,2017,Caida Ocupante,CL 94 CR 64,CL  094   064  000 00000,0512,Malla vial aproximada: CL 95-63,HERIDO,Oleoducto,Castilla,Lote o Predio,MARTES   ,12,,-75.57045178,6.28921937,4715703.134,2253645.9841
29472,"(4714059.9509000005, 2253406.991000004)",1608527,2017-12-05 00:00:00,06:40 PM,05,2017,Choque,CL 81 A CR 86,CL  081 A   086  000 00000,0711,Malla vial,HERIDO,El Diamante,Robledo,Tramo de via,MARTES   ,12,,-75.5852876,6.28698547,4714059.9509,2253406.991
29473,"(4714804.1376, 2252623.3333)",1608905,2017-12-05 00:00:00,06:40 PM,05,2017,Choque,CL 80 CR 72,CL  080   072  000 00000,0709,Malla vial,SOLO DAÑOS,Córdoba,Robledo,Glorieta,MARTES   ,12,,-75.57852887,6.27993394,4714804.1376,2252623.3333
29474,"(4715373.783300001, 2252218.500400001)",1608489,2017-12-05 00:00:00,06:50 PM,05,2017,Volcamiento,CR 65 CL 80,CR  065   080  000 00000,0516,Malla vial,HERIDO,Terminal de Transporte,Castilla,Tramo de via,MARTES   ,12,,-75.57336411,6.27629932,4715373.7833,2252218.5004
29475,"(4716261.522800002, 2249122.5198000036)",1608571,2017-12-05 00:00:00,06:58 PM,05,2017,Choque,CR 46 CL 50,CR  046   050  000 00000,1019,Malla vial,SOLO DAÑOS,La Candelaria,La Candelaria,Tramo de via,MARTES   ,12,,-75.56520664,6.24834879,4716261.5228,2249122.5198
29476,"(4717595.2056, 2253837.3419000003)",1608390,2017-12-05 00:00:00,07:00 PM,05,2017,Caida Ocupante,CR 46 A CL 100,CR  046 A   100  000 00000,0105,Malla vial,HERIDO,Moscú No. 2,Popular,Interseccion,MARTES   ,12,,-75.55336476,6.29103325,4717595.2056,2253837.3419
29477,"(4714716.170600002, 2244187.2870000005)",1608532,2017-12-05 00:00:00,07:00 PM,05,2017,Choque,CR 49 CL 4 Sur,CR  049  S 004  000 00000,1422,Malla vial,HERIDO,La Aguacatala,El Poblado,Tramo de via,MARTES   ,12,,-75.57895039,6.20366282,4714716.1706,2244187.287
29478,"(4715274.6696, 2254093.347900003)",1608486,2017-12-05 00:00:00,07:00 PM,05,2017,Atropello,CR 72 CL 97,CR  072   097  000 00000,0511,Malla vial,HERIDO,Castilla,Castilla,Tramo de via,MARTES   ,12,,-75.57434298,6.29324477,4715274.6696,2254093.3479
29479,"(4714612.811900001, 2250276.8489000015)",1608483,2017-12-05 00:00:00,07:10 PM,05,2017,Choque,CR 65 CL 55,CR  065   055  000 00000,1101,Malla vial cruce invertido,HERIDO,Carlos E. Restrepo,Laureles Estadio,Interseccion,MARTES   ,12,,-75.58015317,6.25871175,4714612.8119,2250276.8489
29480,"(4713306.2493, 2249607.415099999)",1608540,2017-12-05 00:00:00,07:10 PM,05,2017,Choque,CL 45 F CR 73,CL  045 F   073  000 00000,1117,Malla vial,SOLO DAÑOS,Florida Nueva,Laureles Estadio,Interseccion,MARTES   ,12,,-75.59192764,6.25260155,4713306.2493,2249607.4151
29481,"(4716077.145, 2248888.105200002)",1608576,2017-12-05 00:00:00,07:20 PM,05,2017,Choque,CL 47 CR 47,CL  047   047  000 00000,1013,Malla vial aproximada: CL 47-46,SOLO DAÑOS,Barrio Colón,La Candelaria,Tramo de via,MARTES   ,12,,-75.56686209,6.24622138,4716077.145,2248888.1052
29482,"(4711941.004200001, 2247329.012700001)",1608625,2017-12-05 00:00:00,07:20 PM,05,2017,Choque,CL 30 A CR 82 A,CL  030 A   082 A  000 00000,1603,Malla vial,SOLO DAÑOS,Belén,Belén,Lote o Predio,MARTES   ,12,,-75.60416005,6.23194276,4711941.0042,2247329.0127
29483,"(4718171.498300001, 2247798.703400001)",1608609,2017-12-05 00:00:00,07:30 PM,05,2017,Choque,CL 47 CR 20 B,CL  047   020 B  000 00000,0908,Malla vial,SOLO DAÑOS,Miraflores,Buenos Aires,Tramo de via,MARTES   ,12,,-75.5478928,6.23646427,4718171.4983,2247798.7034
29484,"(4718696.6079, 2252913.3663999997)",1606904,2017-11-23 00:00:00,08:15 AM,23,2017,Otro,CR 31 CL 92,CR  031   092  000 00000,0314,Malla vial aproximada: CR 31-91,HERIDO,San José la Cima No. 1,Manrique,Lote o Predio,JUEVES   ,11,,-75.54337249,6.28272827,4718696.6079,2252913.3664
29485,"(4716352.490800001, 2252024.8926999997)",1607287,2017-11-23 00:00:00,08:30 AM,23,2017,Otro,CR 52 CL 80,CR  052   080  000 00000,0415,Malla vial,SOLO DAÑOS,Miranda,Aranjuez,Tramo de via,JUEVES   ,11,,-75.56451288,6.27459237,4716352.4908,2252024.8927
29486,"(4715981.059400001, 2248751.007200001)",1607008,2017-11-23 00:00:00,08:50 AM,23,2017,Atropello,CR 46 CL 45,CR  046   045  000 00000,1013,Malla vial,HERIDO,Barrio Colón,La Candelaria,Tramo de via,JUEVES   ,11,,-75.56772413,6.24497768,4715981.0594,2248751.0072
29487,"(4716818.0366, 2250916.948500002)",1607006,2017-11-23 00:00:00,09:00 AM,23,2017,Atropello,CR 50 CL 68,CR  050   068  000 00000,0408,Malla vial,HERIDO,San Pedro,Aranjuez,Tramo de via,JUEVES   ,11,,-75.56025776,6.2645963,4716818.0366,2250916.9485
29488,"(4714788.460400001, 2249867.4985000044)",1604328,2017-11-02 00:00:00,12:40 PM,02,2017,Choque,CL 50 CR 64 A,CL  050   064 A  000 00000,1101,Malla vial cruce invertido,HERIDO,Carlos E. Restrepo,Laureles Estadio,Interseccion,JUEVES   ,11,,-75.5785481,6.25501876,4714788.4604,2249867.4985
29489,"(4713476.5644, 2250880.3631000016)",1604356,2017-11-02 00:00:00,12:50 PM,02,2017,Choque,CL 53 CR 76 A,CL  053   076 A  000 00000,1114,Malla vial,HERIDO,Los Colores,Laureles Estadio,Tramo de via,JUEVES   ,11,,-75.59044565,6.26411728,4713476.5644,2250880.3631
29490,"(4715393.094500001, 2251885.9130000025)",1608097,2017-12-02 00:00:00,09:00 AM,02,2017,Choque,CR 64 C CL 75,CR  064 C   075  000 00000,0517,Malla vial,SOLO DAÑOS,Caribe,Castilla,Tramo de via,SÁBADO   ,12,,-75.57317487,6.27329337,4715393.0945,2251885.913
29491,"(4716189.5847, 2248810.6794000044)",1608171,2017-12-02 00:00:00,09:00 AM,02,2017,Choque,CR 45 CL 47,CR  045   047  000 00000,1019,Malla vial,SOLO DAÑOS,La Candelaria,La Candelaria,Tramo de via,SÁBADO   ,12,,-75.56584284,6.24552635,4716189.5847,2248810.6794
29492,"(4715231.161, 2247307.7331000026)",1608179,2017-12-02 00:00:00,09:00 AM,02,2017,Choque,CR 49 CL 30,CR  049   030  000 00000,1012,Malla vial aproximada: CR 48-30,SOLO DAÑOS,Perpetuo Socorro,La Candelaria,Tramo de via,SÁBADO   ,12,,-75.57443537,6.2318964,4715231.161,2247307.7331
29493,"(4713039.580000001, 2254057.0343999993)",1608046,2017-12-02 00:00:00,09:10 AM,02,2017,Atropello,CL 80 CR 95 A,CL  080   095 A  000 00000,0712,Malla vial,HERIDO,Aures No. 2,Robledo,Tramo de via,SÁBADO   ,12,,-75.59453588,6.2928165,4713039.58,2254057.0344
29494,"(4715464.577800001, 2250136.0121999998)",1608131,2017-12-02 00:00:00,09:14 AM,02,2017,Choque,CR 57 CL 56,CR  057   056  000 00000,1004,Malla vial,SOLO DAÑOS,El Chagualo,La Candelaria,Tramo de via,SÁBADO   ,12,,-75.5724515,6.25747626,4715464.5778,2250136.0122
29495,"(4716018.333400001, 2254321.6202000007)",1608016,2017-12-02 00:00:00,09:40 AM,02,2017,Choque,CR 65 CL 101,CR  065   101  000 00000,0509,Malla vial,HERIDO,Girardot,Castilla,Tramo de via,SÁBADO   ,12,,-75.56763387,6.2953416,4716018.3334,2254321.6202
